Order_ID,Customer_ID,Shipment_ID,Customer_rating,Cost_of_the_Product,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
730,1006,S590,1,151,4,1748,1
731,1013,S529,5,264,16,2245,1
732,1008,S656,5,113,35,1402,1
733,1010,S643,3,281,11,2135,1
734,1063,S516,4,197,22,2065,1
735,1054,S527,4,265,2,3622,1
736,1018,S533,1,259,39,2427,1
737,1064,S534,3,200,9,2741,1
738,1006,S597,1,111,10,1920,1
739,1000,S526,2,223,6,2127,1
740,1019,S522,2,241,22,3030,1
741,1008,S538,5,139,65,1277,1
742,1005,S657,4,192,33,1694,1
743,1021,S536,5,180,59,1481,1
744,1036,S522,3,153,35,1089,1
745,1034,S555,4,280,48,1463,1
746,1027,S658,5,243,28,1100,1
747,1007,S527,4,214,50,3881,1
748,1007,S533,4,177,6,1112,1
749,1000,S536,2,182,39,3828,1
750,1013,S516,5,185,17,2824,1
751,1010,S526,3,143,23,1281,1
752,1010,S544,3,162,7,1901,1
753,1024,S527,1,171,34,1999,1
754,1004,S535,1,227,14,2589,1
755,1048,S553,5,205,25,2232,1
756,1013,S522,5,258,17,3033,1
757,1044,S521,5,195,10,3537,1
758,1024,S592,1,224,8,3638,1
759,1048,S595,5,192,41,2673,1
760,1011,S518,3,202,35,3986,1
761,1014,S554,3,235,12,3358,1
762,1009,S522,4,218,22,3818,1
763,1025,S643,5,176,31,1262,1
764,1014,S544,3,221,26,3120,1
765,1005,S527,4,157,32,1370,1
766,1020,S533,2,259,13,2495,1
767,1018,S519,1,249,11,2534,1
768,1049,S592,1,263,62,2292,1
769,1011,S591,3,141,2,1915,1
770,1004,S516,1,114,9,1240,1
771,1026,S527,4,179,44,1004,1
772,1010,S528,3,179,40,1584,1
773,1008,S553,5,193,47,3523,1
774,1000,S544,2,137,23,1246,1
775,1013,S543,5,110,55,1875,1
776,1004,S544,1,270,61,3582,1
777,1004,S545,1,175,64,1110,1
778,1024,S535,1,234,12,2372,1
779,1009,S549,4,177,48,1113,1
780,1012,S522,4,153,24,1442,1
781,1013,S591,5,252,16,2332,1
782,1012,S540,4,122,32,1213,1
783,1016,S547,5,215,34,2258,1
784,1033,S590,3,140,47,1207,1
785,1024,S553,1,209,43,2237,1
786,1010,S597,3,144,40,1500,1
787,1019,S591,2,210,16,2046,1
788,1004,S514,1,160,22,1693,1
789,1012,S532,4,134,20,1549,1
790,1000,S518,2,138,34,1159,1
791,1031,S529,3,200,65,3485,1
792,1007,S514,4,133,30,1161,1
793,1060,S555,4,121,32,1788,1
794,1010,S516,3,257,5,2489,1
795,1025,S538,5,255,14,3099,1
796,1004,S557,1,158,32,1061,1
797,1026,S558,4,248,49,2322,1
798,1003,S602,3,194,65,3795,1
799,1011,S571,3,184,19,2774,1
800,1021,S659,5,249,38,2797,1
801,1016,S621,5,170,36,1278,1
802,1012,S569,4,261,1,3398,1
803,1037,S573,2,262,26,2370,1
804,1009,S618,4,224,9,2952,1
805,1012,S636,4,130,42,1213,1
806,1018,S617,1,133,57,1379,1
807,1015,S556,1,145,58,1751,1
808,1022,S605,4,136,53,1213,1
809,1027,S558,5,163,24,1658,1
810,1011,S559,3,183,45,2181,1
811,1011,S631,3,216,1,2434,1
812,1018,S618,1,182,28,2005,1
813,1008,S568,5,191,19,2392,1
814,1037,S620,2,140,7,1401,1
815,1005,S660,4,161,59,1165,1
816,1002,S617,2,200,43,2747,1
817,1004,S571,1,176,36,1891,1
818,1019,S577,2,247,32,3645,1
819,1007,S507,4,262,15,3287,1
820,1016,S513,5,154,49,1532,1
821,1004,S508,1,186,11,3800,1
822,1004,S583,1,98,29,1806,1
823,1011,S506,3,268,33,3872,1
824,1014,S575,3,178,60,1830,1
825,1024,S661,1,142,18,1428,1
826,1013,S513,5,160,33,1837,1
827,1032,S639,2,232,24,2174,1
828,1037,S501,2,209,23,2533,1
829,1019,S586,2,230,33,3602,1
830,1005,S577,4,223,40,2074,1
831,1005,S578,4,201,7,2644,1
832,1008,S503,5,224,20,2937,1
833,1011,S662,3,251,2,3351,1
834,1065,S505,4,145,57,1949,1
835,1005,S651,4,271,16,2563,1
836,1025,S505,5,218,60,3048,1
837,1007,S507,4,229,51,2628,1
838,1037,S579,2,278,17,2493,1
839,1005,S662,4,168,15,1886,1
840,1046,S514,2,151,12,1920,1
841,1018,S543,1,232,9,2958,1
842,1037,S522,2,140,16,1685,1
843,1019,S538,2,141,34,1619,1
844,1050,S524,4,182,23,3398,1
845,1023,S539,2,139,52,1977,1
846,1023,S514,2,145,22,1818,1
847,1009,S521,4,140,11,1911,1
848,1005,S544,4,267,62,3589,1
849,1004,S594,1,191,60,2069,1
850,1020,S528,2,133,52,1401,1
851,1037,S539,2,170,1,1446,1
852,1016,S592,5,170,57,1533,1
853,1020,S526,2,149,21,1636,1
854,1012,S514,4,279,1,3933,1
855,1031,S547,3,121,11,1906,1
856,1032,S590,2,139,63,1767,1
857,1012,S642,4,265,64,2493,1
858,1047,S514,2,239,24,2472,1
859,1036,S521,3,119,5,1841,1
860,1015,S592,1,265,30,3896,1
861,1030,S545,3,144,35,1009,1
862,1037,S590,2,148,58,1537,1
863,1007,S554,4,269,38,2770,1
864,1011,S531,3,188,51,3191,1
865,1007,S530,4,187,8,3725,1
866,1049,S656,1,168,65,1601,1
867,1006,S538,1,199,46,3371,1
868,1011,S533,3,261,10,2802,1
869,1018,S553,1,218,4,2304,1
870,1004,S522,1,196,64,2911,1
871,1008,S521,5,147,46,1469,1
872,1019,S520,2,208,17,2777,1
873,1049,S527,1,178,15,1242,1
874,1009,S528,4,197,20,3080,1
875,1012,S519,4,206,30,3955,1
876,1018,S516,1,222,45,3158,1
877,1031,S526,3,247,55,3461,1
878,1018,S516,1,222,25,2582,1
879,1035,S548,1,205,14,3213,1
880,1019,S535,2,244,8,3571,1
881,1022,S549,4,194,39,3770,1
882,1001,S592,5,190,36,3548,1
883,1007,S543,4,169,17,1242,1
884,1037,S522,2,251,5,3443,1
885,1037,S663,2,161,1,1642,1
886,1002,S590,2,252,29,2353,1
887,1000,S539,2,271,19,2693,1
888,1010,S514,3,150,21,1187,1
889,1013,S530,5,212,6,2069,1
890,1003,S551,3,198,65,3407,1
891,1012,S594,4,266,33,3798,1
892,1026,S590,4,255,12,2266,1
893,1004,S546,1,166,3,1453,1
894,1037,S522,2,232,39,2139,1
895,1016,S526,5,198,62,3015,1
896,1011,S592,3,170,21,1588,1
897,1032,S538,2,162,16,1014,1
898,1009,S590,4,135,22,1378,1
899,1013,S536,5,242,19,3753,1
900,1011,S516,3,206,20,2247,1
901,1045,S537,5,253,59,2627,1
902,1010,S514,3,208,35,3884,1
903,1011,S527,3,250,33,3463,1
904,1024,S528,1,143,3,1996,1
905,1008,S554,5,236,62,3365,1
906,1009,S592,4,147,13,1145,1
907,1027,S555,5,113,43,1638,1
908,1024,S551,1,165,54,1190,1
909,1017,S538,1,235,22,2066,1
910,1066,S533,5,186,42,3521,1
911,1039,S529,2,274,29,2949,1
912,1008,S531,5,163,37,1079,1
913,1005,S591,4,161,6,1386,1
914,1007,S592,4,264,35,2336,1
915,1024,S517,1,255,42,3459,1
916,1018,S528,1,258,3,3928,1
917,1067,S554,5,261,39,2103,1
918,1041,S514,3,188,3,3637,1
919,1009,S530,4,188,11,3072,1
920,1042,S544,2,160,25,1548,1
921,1032,S527,2,214,26,3503,1
922,1052,S528,4,209,46,3345,1
923,1068,S546,1,208,8,2193,1
924,1003,S522,3,265,47,2557,1
925,1006,S541,1,161,41,1992,1
926,1011,S551,3,217,61,3067,1
927,1006,S527,1,210,52,2444,1
928,1014,S590,3,179,60,1808,1
929,1002,S536,2,180,55,1165,1
930,1069,S522,3,153,12,1972,1
931,1031,S591,3,162,2,1714,1
932,1019,S522,2,135,27,1898,1
933,1008,S615,5,242,3,2268,1
934,1005,S563,4,206,33,2804,1
935,1028,S664,1,253,12,2486,1
936,1019,S659,2,208,8,3442,1
937,1000,S619,2,250,49,3798,1
938,1016,S618,5,143,20,1360,1
939,1010,S621,3,236,7,3589,1
940,1004,S557,1,147,15,1956,1
941,1049,S564,1,113,9,1957,1
942,1007,S665,4,165,46,1482,1
943,1034,S566,4,235,50,2020,1
944,1042,S617,2,186,45,3722,1
945,1066,S572,5,274,5,3910,1
946,1019,S666,2,163,35,1547,1
947,1000,S558,2,161,22,1819,1
948,1024,S617,1,264,8,2436,1
949,1031,S636,3,255,3,2894,1
950,1018,S618,1,258,53,2428,1
951,1058,S621,2,261,1,3308,1
952,1063,S667,4,188,48,2466,1
953,1008,S635,5,188,9,3206,1
954,1051,S567,1,160,29,1952,1
955,1006,S506,1,214,50,2720,1
956,1059,S509,5,209,59,2948,1
957,1038,S578,1,208,65,2674,1
958,1017,S587,1,265,50,2249,1
959,1006,S668,1,161,21,1075,1
960,1019,S650,2,217,21,2600,1
961,1012,S506,4,210,35,2741,1
962,1014,S625,3,179,62,1765,1
963,1002,S576,2,180,52,1329,1
964,1044,S584,5,158,55,1936,1
965,1049,S653,1,291,53,1682,1
966,1037,S575,2,231,55,3894,1
967,1021,S500,5,163,49,1470,1
968,1010,S577,3,146,41,1204,1
969,1001,S502,5,272,24,3638,1
970,1006,S609,1,121,18,1839,1
971,1032,S669,2,118,40,1014,1
972,1001,S625,5,173,14,1638,1
973,1001,S500,5,243,23,2686,1
974,1009,S575,4,229,29,2505,1
975,1033,S670,3,96,12,1655,1
976,1013,S671,5,249,55,3558,1
977,1037,S553,2,165,24,1966,1
978,1008,S516,5,223,63,2427,1
979,1014,S543,3,267,52,2949,1
980,1012,S592,4,140,47,1831,1
981,1005,S538,4,209,44,2075,1
982,1013,S518,5,243,4,3189,1
983,1020,S536,2,175,17,1276,1
984,1009,S525,4,133,9,1051,1
985,1011,S526,3,167,24,1111,1
986,1029,S656,1,172,50,1052,1
987,1007,S532,4,257,55,2257,1
988,1031,S518,3,202,39,3857,1
989,1004,S536,1,223,31,3942,1
990,1037,S522,2,182,40,2592,1
991,1019,S526,2,234,33,2789,1
992,1008,S522,5,140,30,1035,1
993,1010,S547,3,136,9,1548,1
994,1011,S528,3,210,6,2568,1
995,1004,S542,1,259,37,3023,1
996,1032,S516,2,141,52,1012,1
997,1003,S521,3,151,13,1583,1
998,1008,S544,5,164,43,1423,1
999,1014,S517,3,141,48,1758,1
1000,1031,S518,3,271,15,3542,1
1001,1033,S539,3,191,15,2544,1
1002,1018,S544,1,181,22,3266,1
1003,1036,S543,3,241,8,2182,1
1004,1010,S544,3,254,3,2837,1
1005,1070,S517,2,146,62,1162,1
1006,1024,S627,1,271,46,2744,1
1007,1006,S536,1,185,42,2803,1
1008,1008,S592,5,170,9,1138,1
1009,1024,S521,1,265,18,3327,1
1010,1026,S592,4,142,8,1777,1
1011,1016,S595,5,228,49,3024,1
1012,1025,S533,5,262,16,2871,1
1013,1014,S536,3,205,54,2427,1
1014,1024,S520,1,178,39,1362,1
1015,1032,S555,2,153,46,1130,1
1016,1007,S522,4,186,63,3447,1
1017,1004,S523,1,167,22,1403,1
1018,1031,S590,3,148,42,1950,1
1019,1032,S553,2,167,2,1010,1
1020,1047,S544,2,261,45,2488,1
1021,1009,S526,4,166,43,1095,1
1022,1024,S522,1,226,18,2319,1
1023,1005,S527,4,260,21,2003,1
1024,1004,S524,1,246,44,3993,1
1025,1000,S553,2,221,21,3686,1
1026,1034,S514,4,191,63,2039,1
1027,1049,S526,1,138,8,1349,1
1028,1018,S544,1,146,16,1714,1
1029,1010,S517,3,193,11,3188,1
1030,1006,S518,1,229,12,3111,1
1031,1024,S546,1,239,16,2504,1
1032,1002,S672,2,103,37,1093,1
1033,1050,S611,4,254,36,2039,1
1034,1032,S540,2,198,11,3686,1
1035,1010,S517,3,208,61,3783,1
1036,1001,S518,5,253,17,2205,1
1037,1031,S546,3,261,47,2336,1
1038,1018,S544,1,156,49,1253,1
1039,1031,S591,3,97,26,1598,1
1040,1001,S540,5,275,41,2546,1
1041,1024,S673,1,189,48,2429,1
1042,1018,S518,1,236,28,3290,1
1043,1004,S554,1,170,60,1883,1
1044,1032,S592,2,251,53,2673,1
1045,1014,S526,3,205,58,2187,1
1046,1008,S516,5,135,53,1744,1
1047,1014,S517,3,231,24,2177,1
1048,1009,S518,4,257,56,2941,1
1049,1019,S542,2,162,57,1233,1
1050,1044,S656,5,237,63,2573,1
1051,1034,S526,4,134,53,1887,1
1052,1004,S531,1,163,24,1119,1
1053,1008,S545,5,264,27,2019,1
1054,1002,S535,2,173,21,1674,1
1055,1005,S519,4,191,58,2586,1
1056,1010,S544,3,152,5,1385,1
1057,1026,S543,4,272,23,2048,1
1058,1032,S592,2,198,60,3368,1
1059,1003,S547,3,260,40,3668,1
1060,1071,S528,3,158,43,1478,1
1061,1003,S554,3,252,63,3729,1
1062,1019,S592,2,199,64,2470,1
1063,1002,S591,2,272,62,2307,1
1064,1009,S522,4,209,37,2215,1
1065,1002,S527,2,147,13,1657,1
1066,1020,S533,2,166,63,1759,1
1067,1007,S553,4,165,48,1706,1
1068,1016,S516,5,162,57,1715,1
1069,1010,S526,3,255,23,3764,1
1070,1027,S565,5,179,38,1437,1
1071,1007,S633,4,250,61,3207,1
1072,1016,S674,5,251,28,3936,1
1073,1012,S558,4,198,5,2270,1
1074,1024,S567,1,148,34,1053,1
1075,1008,S571,5,268,3,2758,1
1076,1000,S565,2,239,47,3673,1
1077,1009,S615,4,195,10,2021,1
1078,1014,S563,3,252,51,2658,1
1079,1013,S675,5,272,48,3780,1
1080,1005,S602,4,141,27,1628,1
1081,1004,S619,1,224,45,3624,1
1082,1011,S648,3,270,56,3251,1
1083,1010,S676,3,236,6,2639,1
1084,1004,S569,1,227,47,3512,1
1085,1009,S573,4,262,7,2424,1
1086,1024,S559,1,228,45,2257,1
1087,1019,S566,2,176,23,1909,1
1088,1019,S618,2,147,44,1873,1
1089,1019,S621,2,196,44,2085,1
1090,1049,S569,1,112,41,1249,1
1091,1032,S647,2,221,54,3065,1
1092,1013,S505,5,154,46,1312,1
1093,1009,S500,4,200,19,2976,1
1094,1016,S581,5,216,57,3807,1
1095,1018,S576,1,185,3,3051,1
1096,1019,S513,2,199,23,2994,1
1097,1000,S580,2,265,12,2892,1
1098,1000,S625,2,263,57,2113,1
1099,1037,S500,2,181,28,2815,1
1100,1014,S501,3,163,12,1092,1
1101,1032,S670,2,260,23,3962,1
1102,1023,S677,2,159,22,1247,1
1103,1018,S623,1,227,54,3043,1
1104,1069,S505,3,104,41,1936,1
1105,1026,S506,4,188,49,3067,1
1106,1010,S650,3,202,41,3536,1
1107,1030,S507,3,213,17,2424,1
1108,1006,S587,1,211,45,3332,1
1109,1005,S623,4,232,61,2484,1
1110,1031,S511,3,143,39,1727,1
1111,1018,S651,1,196,24,2957,1
1112,1029,S509,1,150,42,1070,1
1113,1018,S678,1,222,21,2351,1
1114,1019,S626,2,203,3,2791,1
1115,1019,S554,2,178,60,1176,1
1116,1032,S592,2,272,21,3271,1
1117,1019,S591,2,182,58,3943,1
1118,1005,S592,4,205,11,2255,1
1119,1019,S517,2,171,11,1282,1
1120,1024,S533,1,172,48,1993,1
1121,1032,S536,2,210,30,3928,1
1122,1018,S531,1,264,10,3409,1
1123,1015,S591,1,181,46,2399,1
1124,1008,S544,5,240,54,2919,1
1125,1026,S547,4,140,46,1442,1
1126,1050,S552,4,283,35,2686,1
1127,1003,S529,3,263,23,2960,1
1128,1005,S520,4,136,35,1234,1
1129,1026,S591,4,145,35,1210,1
1130,1014,S522,3,162,42,1763,1
1131,1029,S532,1,230,60,2067,1
1132,1036,S518,3,148,61,1452,1
1133,1011,S642,3,175,45,1212,1
1134,1032,S520,2,227,35,3583,1
1135,1015,S591,1,177,13,1569,1
1136,1018,S672,1,257,60,3416,1
1137,1027,S545,5,198,36,2803,1
1138,1013,S518,5,251,59,3651,1
1139,1008,S554,5,158,47,1246,1
1140,1048,S516,5,171,27,1840,1
1141,1024,S591,1,260,2,2980,1
1142,1009,S522,4,263,42,2992,1
1143,1031,S679,3,269,43,2300,1
1144,1014,S590,3,224,37,3220,1
1145,1035,S539,1,118,50,1413,1
1146,1072,S525,1,186,64,2529,1
1147,1001,S515,5,191,34,2708,1
1148,1048,S514,5,174,26,1184,1
1149,1006,S517,1,140,55,1339,1
1150,1037,S593,2,193,48,2371,1
1151,1073,S642,4,148,12,1779,1
1152,1023,S540,2,176,55,1211,1
1153,1072,S521,1,135,35,1989,1
1154,1066,S672,5,154,48,1990,1
1155,1067,S538,5,143,44,1756,1
1156,1014,S533,3,173,10,1179,1
1157,1008,S529,5,262,38,3139,1
1158,1004,S592,1,171,58,1516,1
1159,1031,S591,3,246,55,2387,1
1160,1012,S612,4,266,55,2779,1
1161,1067,S538,5,127,39,1411,1
1162,1056,S535,2,167,28,1921,1
1163,1002,S529,2,187,37,2200,1
1164,1037,S522,2,162,54,1614,1
1165,1046,S611,2,230,10,3604,1
1166,1050,S544,4,148,50,1540,1
1167,1011,S594,3,175,55,1229,1
1168,1024,S593,1,227,60,3080,1
1169,1003,S539,3,177,38,1767,1
1170,1018,S672,1,257,37,2239,1
1171,1049,S537,1,198,49,3187,1
1172,1004,S544,1,251,18,2240,1
1173,1019,S545,2,158,16,1499,1
1174,1030,S528,3,171,9,1909,1
1175,1031,S539,3,260,38,2526,1
1176,1018,S522,1,263,25,3689,1
1177,1007,S680,4,269,47,4000,1
1178,1037,S522,2,224,49,3749,1
1179,1069,S538,3,118,15,1601,1
1180,1073,S535,4,186,24,3621,1
1181,1037,S542,2,191,6,2059,1
1182,1028,S514,1,174,44,1635,1
1183,1031,S526,3,140,55,1847,1
1184,1024,S520,1,193,37,3510,1
1185,1066,S594,5,148,35,1597,1
1186,1036,S550,3,176,29,1254,1
1187,1073,S529,4,135,57,1361,1
1188,1066,S672,5,154,14,1204,1
1189,1067,S591,5,143,38,1095,1
1190,1037,S592,2,173,30,1336,1
1191,1010,S547,3,262,46,2904,1
1192,1008,S533,5,171,21,1683,1
1193,1007,S539,4,246,11,2282,1
1194,1007,S612,4,266,49,2643,1
1195,1062,S591,1,127,12,1519,1
1196,1067,S525,5,167,44,1547,1
1197,1002,S547,2,187,49,3225,1
1198,1002,S681,2,294,35,1625,1
1199,1020,S539,2,158,13,1785,1
1200,1027,S682,5,135,55,1078,1
1201,1000,S591,2,238,28,1915,1
1202,1018,S682,1,213,63,1548,1
1203,1007,S547,4,237,21,1495,1
1204,1018,S533,1,257,47,1308,1
1205,1047,S534,2,198,65,1994,1
1206,1010,S544,3,218,48,3425,1
1207,1034,S566,4,236,65,2280,1
1208,1004,S559,1,100,17,1129,1
1209,1006,S556,1,154,44,1994,1
1210,1018,S616,1,238,32,3832,1
1211,1027,S570,5,128,34,1008,1
1212,1018,S618,1,140,9,1431,1
1213,1009,S603,4,187,50,3878,1
1214,1011,S617,3,256,15,3155,1
1215,1033,S556,3,270,18,2397,1
1216,1037,S557,2,202,45,3008,1
1217,1008,S573,5,256,62,2971,1
1218,1014,S618,3,135,37,1597,1
1219,1034,S571,4,184,8,2306,1
1220,1021,S659,5,169,23,1922,1
1221,1020,S615,2,178,48,1079,1
1222,1008,S563,5,265,41,3101,1
1223,1031,S647,3,217,22,2138,1
1224,1024,S567,1,258,11,2791,1
1225,1031,S636,3,218,9,2069,1
1226,1024,S567,1,135,7,1316,1
1227,1014,S615,3,150,61,1053,1
1228,1005,S569,4,200,49,2942,1
1229,1018,S683,1,136,12,1592,1
1230,1032,S625,2,119,32,1791,1
1231,1022,S651,4,212,5,2041,1
1232,1032,S501,2,272,57,2377,1
1233,1019,S512,2,166,5,1610,1
1234,1008,S684,5,176,1,1982,1
1235,1003,S662,3,280,17,3555,1
1236,1037,S505,2,169,19,1922,1
1237,1029,S510,1,231,64,3627,1
1238,1006,S501,1,140,5,1274,1
1239,1008,S576,5,183,44,3158,1
1240,1013,S584,5,157,28,1557,1
1241,1021,S623,5,210,28,3905,1
1242,1021,S501,5,227,20,2217,1
1243,1024,S586,1,250,45,3021,1
1244,1036,S685,3,171,61,1947,1
1245,1037,S608,2,136,17,1285,1
1246,1010,S584,3,258,58,2579,1
1247,1047,S669,2,271,14,2514,1
1248,1005,S501,4,197,29,2915,1
1249,1019,S574,2,217,27,2999,1
1250,1004,S501,1,247,9,2414,1
1251,1026,S547,4,192,46,3599,1
1252,1018,S518,1,254,6,3496,1
1253,1008,S554,5,226,65,3840,1
1254,1014,S525,3,197,48,2481,1
1255,1017,S526,1,203,12,2779,1
1256,1013,S516,5,196,16,3722,1
1257,1019,S595,2,180,33,1217,1
1258,1008,S590,5,219,54,3145,1
1259,1012,S539,4,266,15,3425,1
1260,1006,S525,1,144,20,1082,1
1261,1014,S611,3,197,12,3400,1
1262,1004,S516,1,258,4,3686,1
1263,1011,S527,3,187,63,2481,1
1264,1009,S535,4,184,9,3332,1
1265,1014,S529,3,142,63,1615,1
1266,1044,S522,5,283,50,2848,1
1267,1037,S591,2,221,13,3097,1
1268,1047,S522,2,233,44,2010,1
1269,1050,S548,4,129,58,1463,1
1270,1012,S518,4,154,43,1542,1
1271,1009,S529,4,158,63,1387,1
1272,1071,S514,3,236,9,3715,1
1273,1008,S543,5,257,52,2170,1
1274,1013,S516,5,160,50,1511,1
1275,1020,S538,2,255,62,3198,1
1276,1031,S528,3,210,22,3124,1
1277,1033,S554,3,169,37,1290,1
1278,1006,S612,1,275,1,2597,1
1279,1019,S526,2,185,47,2467,1
1280,1037,S544,2,213,54,2809,1
1281,1009,S594,4,179,57,1582,1
1282,1010,S590,3,110,7,1235,1
1283,1005,S553,4,216,41,2042,1
1284,1018,S516,1,267,37,2716,1
1285,1012,S537,4,214,1,3709,1
1286,1019,S525,2,196,38,2211,1
1287,1037,S595,2,192,8,3127,1
1288,1018,S533,1,191,4,2724,1
1289,1009,S536,4,222,57,2714,1
1290,1010,S544,3,141,10,1751,1
1291,1010,S591,3,242,1,2808,1
1292,1007,S612,4,212,13,2733,1
1293,1008,S545,5,133,21,1648,1
1294,1044,S535,5,254,35,2508,1
1295,1011,S529,3,190,2,2125,1
1296,1010,S525,3,185,25,2503,1
1297,1013,S526,5,191,54,3890,1
1298,1007,S516,4,158,15,1030,1
1299,1008,S527,5,171,49,1333,1
1300,1007,S518,4,160,32,1085,1
1301,1000,S539,2,235,21,3088,1
1302,1009,S592,4,247,55,2361,1
1303,1004,S521,1,152,65,1706,1
1304,1010,S516,3,138,15,1080,1
1305,1012,S589,4,270,43,2971,1
1306,1017,S552,1,193,8,2952,1
1307,1031,S529,3,252,1,2336,1
1308,1006,S544,1,203,51,3976,1
1309,1009,S537,4,141,64,1677,1
1310,1011,S592,3,197,20,3617,1
1311,1000,S548,2,142,54,1332,1
1312,1005,S590,4,161,25,1048,1
1313,1000,S549,2,139,23,1283,1
1314,1001,S540,5,186,17,3896,1
1315,1010,S611,3,190,52,2611,1
1316,1003,S525,3,186,23,3981,1
1317,1000,S527,2,181,29,2164,1
1318,1065,S533,4,111,8,1145,1
1319,1010,S549,3,159,62,1124,1
1320,1011,S516,3,205,44,2291,1
1321,1004,S515,1,134,12,1775,1
1322,1004,S522,1,191,4,3947,1
1323,1014,S663,3,141,28,1624,1
1324,1024,S524,1,225,31,3454,1
1325,1008,S536,5,171,24,1300,1
1326,1036,S592,3,286,37,2938,1
1327,1049,S543,1,255,1,2713,1
1328,1045,S516,5,113,25,1538,1
1329,1004,S545,1,201,65,2488,1
1330,1004,S518,1,184,49,2823,1
1331,1006,S536,1,199,18,3346,1
1332,1007,S516,4,255,29,2267,1
1333,1025,S521,5,269,60,3456,1
1334,1016,S525,5,260,23,3065,1
1335,1015,S517,1,198,44,2848,1
1336,1032,S528,2,256,10,3128,1
1337,1017,S553,1,140,27,1184,1
1338,1026,S544,4,165,7,1627,1
1339,1010,S543,3,144,1,1274,1
1340,1019,S540,2,240,53,2980,1
1341,1002,S538,2,183,15,3632,1
1342,1031,S535,3,201,4,3757,1
1343,1012,S529,4,216,6,3255,1
1344,1013,S617,5,218,25,2682,1
1345,1005,S619,4,147,2,1307,1
1346,1016,S567,5,264,1,3947,1
1347,1005,S568,4,145,43,1651,1
1348,1045,S674,5,264,30,2751,1
1349,1016,S647,5,253,43,2589,1
1350,1065,S599,4,257,5,3986,1
1351,1018,S614,1,202,59,2563,1
1352,1021,S659,5,245,12,2225,1
1353,1006,S568,1,162,47,1540,1
1354,1000,S569,2,158,39,1512,1
1355,1004,S675,1,182,40,3536,1
1356,1005,S567,4,218,4,3534,1
1357,1013,S571,5,201,41,3563,1
1358,1015,S659,1,184,38,2232,1
1359,1004,S572,1,241,61,3812,1
1360,1001,S667,5,263,59,3238,1
1361,1016,S664,5,230,36,3381,1
1362,1005,S559,4,240,28,2356,1
1363,1008,S571,5,233,43,3856,1
1364,1031,S618,3,237,22,2912,1
1365,1005,S630,4,144,59,1178,1
1366,1018,S587,1,167,1,1252,1
1367,1008,S622,5,138,64,1708,1
1368,1031,S575,3,165,51,1429,1
1369,1033,S500,3,247,19,3838,1
1370,1070,S625,2,152,7,1674,1
1371,1033,S610,3,199,24,3473,1
1372,1009,S671,4,268,6,2206,1
1373,1016,S622,5,150,30,1782,1
1374,1021,S575,5,190,47,3644,1
1375,1003,S500,3,153,36,1171,1
1376,1019,S501,2,185,27,3410,1
1377,1018,S670,1,274,58,2098,1
1378,1031,S649,3,258,11,2252,1
1379,1004,S585,1,110,54,1155,1
1380,1045,S625,5,240,21,3559,1
1381,1016,S686,5,118,6,1726,1
1382,1037,S625,2,243,38,3850,1
1383,1046,S687,2,225,44,2057,1
1384,1020,S503,2,238,49,3179,1
1385,1050,S622,4,127,16,1955,1
1386,1001,S625,5,166,45,1665,1
1387,1004,S506,1,180,29,1414,1
1388,1007,S516,4,161,59,1941,1
1389,1004,S532,1,230,43,2994,1
1390,1011,S535,3,167,51,1573,1
1391,1008,S539,5,186,16,2693,1
1392,1009,S520,4,150,9,1620,1
1393,1068,S521,1,253,37,2955,1
1394,1037,S514,2,239,59,2897,1
1395,1002,S548,2,294,57,1265,1
1396,1020,S533,2,158,45,1758,1
1397,1069,S613,3,135,20,1266,1
1398,1000,S592,2,238,28,1040,1
1399,1010,S588,3,213,17,1656,1
1400,1037,S514,2,165,18,1918,1
1401,1003,S538,3,247,16,2362,1
1402,1048,S590,5,152,32,1158,1
1403,1034,S534,4,199,24,3443,1
1404,1000,S514,2,268,41,3716,1
1405,1031,S591,3,150,51,1491,1
1406,1017,S514,1,190,24,3446,1
1407,1017,S538,1,153,7,1130,1
1408,1009,S533,4,185,13,2080,1
1409,1011,S554,3,274,54,2905,1
1410,1001,S520,5,258,5,3512,1
1411,1005,S543,4,110,55,1281,1
1412,1070,S522,2,240,26,2683,1
1413,1037,S548,2,118,2,1744,1
1414,1012,S590,4,243,14,3693,1
1415,1048,S613,5,225,55,2052,1
1416,1003,S544,3,238,57,3537,1
1417,1069,S591,3,127,5,1205,1
1418,1014,S522,3,166,45,1791,1
1419,1013,S527,5,180,6,1228,1
1420,1001,S528,5,161,55,1457,1
1421,1005,S534,4,230,39,3989,1
1422,1008,S525,5,167,53,1564,1
1423,1011,S591,3,186,25,3851,1
1424,1000,S520,2,150,32,1689,1
1425,1040,S547,5,253,11,3825,1
1426,1037,S524,2,239,15,2471,1
1427,1003,S613,3,294,52,1667,1
1428,1021,S592,5,158,4,1595,1
1429,1047,S588,2,135,26,1585,1
1430,1013,S592,5,238,9,1724,1
1431,1019,S548,2,265,3,1904,1
1432,1027,S524,5,180,35,1725,1
1433,1000,S688,2,229,43,1793,1
1434,1019,S522,2,176,51,1297,1
1435,1001,S526,5,172,60,1840,1
1436,1021,S672,5,100,3,1440,1
1437,1071,S538,3,142,6,1459,1
1438,1010,S528,3,153,2,1095,1
1439,1026,S553,4,160,56,1408,1
